CustomerID,Recency,Frequency,Monetary,Churn,PredictedChurn_random_forest
13505.0,72,4,26925.5,0,0
13506.0,315,2,13040.1,1,1
13507.0,2,4,65539.4,0,0
13508.0,243,1,10771.05,1,1
13509.0,253,2,1278.06,1,1
13510.0,0,4,26092.44,0,0
13513.0,126,1,8339.48,0,0
13515.0,72,4,36031.57,0,0
13516.0,20,2,17831.329999999998,0,0
13517.0,59,3,43748.979999999996,0,0
13518.0,85,1,3384.0,0,0
13520.0,58,6,20354.57,0,0
13521.0,0,3,83045.09,0,0
13523.0,32,4,46684.47,0,0
13524.0,172,1,7425.110000000001,0,0
13527.0,33,5,47410.64,0,0
13529.0,78,2,11989.83,0,0
13531.0,204,1,4822.84,1,1
13532.0,33,1,28797.63,0,0
13533.0,182,2,13943.49,1,1
13534.0,1,17,64828.63,0,0
13536.0,5,6,42103.0,0,0
13538.0,274,1,1693.71,1,1
13539.0,85,2,5913.21,0,0
13544.0,39,2,13436.48,0,0
13546.0,11,3,23264.63,0,0
13548.0,95,2,38801.44,0,0
13549.0,141,5,22122.57,0,0
13552.0,65,6,23277.190000000002,0,0
13555.0,73,4,28483.239999999998,0,0
13557.0,27,2,10321.58,0,0
13558.0,5,4,32495.52,0,0
13560.0,6,1,1622.5000000000002,0,0
13562.0,81,3,21971.39,0,0
13563.0,139,1,14510.68,0,0
13564.0,353,2,15528.79,1,1
13565.0,18,2,835.47,0,0
13566.0,40,2,60181.65,0,0
13568.0,172,1,12008.79,0,0
13569.0,16,2,31530.58,0,0
13570.0,242,1,11820.44,1,1
13571.0,12,12,96035.08,0,0
13572.0,205,1,1177.82,1,1
13573.0,49,1,11563.57,0,0
13575.0,22,2,3345.4800000000005,0,0
13576.0,9,7,29501.75,0,0
13577.0,24,4,11233.66,0,0
13579.0,14,1,3617.33,0,0
13583.0,155,1,2147.45,0,0
13584.0,306,1,1989.3,1,1
13588.0,30,5,49965.15,0,0
13589.0,14,2,15699.33,0,0
13590.0,10,5,11264.54,0,0
13591.0,64,2,11038.28,0,0
13592.0,205,1,4399.77,1,1
13593.0,107,4,14186.07,0,0
13594.0,52,1,1595.28,0,0
13596.0,12,1,28663.11,0,0
13598.0,46,1,8034.759999999999,0,0
13599.0,0,13,76200.84,0,0
13600.0,311,1,3498.94,1,1
13601.0,44,2,2241.15,0,0
13602.0,64,1,11072.199999999999,0,0
13603.0,25,1,5913.38,0,0
13606.0,242,1,19161.64,1,1
13607.0,39,1,17459.28,0,0
13610.0,11,7,64768.55,0,0
13611.0,88,3,17073.739999999998,0,0
13614.0,23,4,65300.770000000004,0,0
13615.0,318,1,9018.79,1,1
13617.0,39,3,21433.940000000002,0,0
13618.0,173,1,1573.11,0,0
13621.0,116,1,384.12,0,0
13623.0,209,4,18843.989999999998,1,1
13626.0,252,1,3535.34,1,1
13627.0,58,3,14997.41,0,0
13629.0,142,2,9988.56,0,0
13630.0,244,2,9747.380000000001,1,1
13631.0,205,1,493.74,1,1
13632.0,24,5,32812.44,0,0
13634.0,32,5,69713.02,0,0
13635.0,67,1,24654.93,0,0
13636.0,36,4,12386.27,0,0
13637.0,51,3,32622.85,0,0
13638.0,15,1,467.1,0,0
13639.0,73,1,3178.8999999999996,0,0
13642.0,215,1,12802.42,1,1
13643.0,30,2,4068.08,0,0
13644.0,15,4,25683.690000000002,0,0
13647.0,70,3,37642.76,0,0
13649.0,256,2,8798.939999999999,1,1
13650.0,16,5,19000.49,0,0
13651.0,34,2,4462.540000000001,0,0
13652.0,45,3,31972.02,0,0
13654.0,42,5,23461.690000000002,0,0
13655.0,113,2,11182.62,0,0
13656.0,336,1,8829.599999999999,1,1
13657.0,10,2,3553.49,0,0
13658.0,9,3,14456.42,0,0
13659.0,205,2,18147.12,1,1
13662.0,85,3,10195.75,0,0
13666.0,59,2,8569.59,0,0
13667.0,148,1,25706.48,0,0
13668.0,2,19,114039.14,0,0
13669.0,50,1,4457.7,0,0
13670.0,74,1,3207.0,0,0
13673.0,18,2,3710.92,0,0
13675.0,150,2,2096.2,0,0
13678.0,151,1,5686.13,0,0
13680.0,0,4,40532.9,0,0
13681.0,17,3,19301.64,0,0
13684.0,285,1,12506.83,1,1
13685.0,3,2,5860.85,0,0
13686.0,182,1,6844.579999999999,1,1
13690.0,58,1,1098.0,0,0
13692.0,24,2,28651.98,0,0
13694.0,3,32,147419.2,0,0
13695.0,30,5,21554.739999999998,0,0
13699.0,154,1,5388.72,0,0
13700.0,51,8,38374.19,0,0
13704.0,58,5,8009.7699999999995,0,0
13705.0,7,1,9821.220000000001,0,0
13706.0,302,1,1684.02,1,1
13707.0,266,2,5915.79,1,1
13708.0,270,1,9149.960000000001,1,1
13709.0,3,9,88841.0,0,0
13710.0,31,1,1072.24,0,0
13711.0,218,2,8968.2,1,1
13712.0,246,1,4412.1,1,1
13715.0,338,2,20138.91,1,1
13716.0,268,1,8346.119999999999,1,1
13717.0,55,4,30397.74,0,0
13718.0,295,1,8973.04,1,1
13719.0,14,5,21421.55,0,0
13720.0,116,2,9273.16,0,0
13721.0,35,1,13274.990000000002,0,0
13722.0,131,3,29772.73,0,0
13725.0,168,6,28618.149999999998,0,0
13726.0,38,2,18436.76,0,0
13727.0,28,2,16416.21,0,0
13728.0,36,3,12706.510000000002,0,0
13730.0,135,1,6201.71,0,0
13731.0,218,2,9182.28,1,1
13732.0,27,1,15497.080000000002,0,0
13735.0,24,4,55033.240000000005,0,0
13736.0,4,2,56395.34,0,0
13737.0,199,1,24881.68,1,1
13740.0,240,1,4661.2,1,1
13741.0,183,2,588.9000000000001,1,1
13742.0,16,10,80687.22,0,0
13743.0,2,4,7367.889999999999,0,0
13744.0,94,2,19791.61,0,0
13745.0,161,1,3167.75,0,0
13748.0,95,1,4081.2,0,0
13750.0,53,2,3160.74,0,0
13752.0,123,4,23217.559999999998,0,0
13753.0,287,1,4851.77,1,1
13755.0,3,7,90301.8,0,0
13756.0,22,8,64819.520000000004,0,0
13758.0,38,4,35886.1,0,0
13760.0,53,2,8210.17,0,0
13761.0,49,2,23730.34,0,0
13763.0,62,1,9591.64,0,0
13764.0,70,3,47409.37,0,0
13767.0,25,23,106084.96,0,0
13769.0,1,7,22646.79,0,0
13771.0,63,3,35023.25,0,0
13772.0,33,3,48648.53,0,0
13774.0,81,1,12639.96,0,0
13777.0,24,10,51442.72,0,0
13780.0,6,2,6961.02,0,0
13781.0,250,1,6265.610000000001,1,1
13782.0,12,5,39455.03,0,0
13784.0,57,3,6213.84,0,0
13787.0,75,1,10171.78,0,0
13790.0,3,1,16455.55,0,0
13791.0,167,1,8680.9,0,0
13792.0,65,1,4457.76,0,0
13798.0,17,16,82936.02,0,0
13799.0,116,2,16206.009999999998,0,0
13800.0,309,1,890.9499999999999,1,1
13801.0,66,1,8370.52,0,0
13802.0,138,3,18197.74,0,0
13804.0,30,6,32671.98,0,0
13805.0,51,1,7095.959999999999,0,0
13806.0,63,1,5297.49,0,0
13808.0,5,4,11867.179999999998,0,0
13810.0,55,1,9565.58,0,0
13812.0,41,3,22049.61,0,0
13813.0,70,2,13033.75,0,0
13814.0,91,2,26208.43,0,0
13815.0,22,3,58011.83,0,0
13816.0,23,1,922.22,0,0
13817.0,28,1,8166.27,0,0
13819.0,301,3,8213.92,1,1
13821.0,261,1,1914.52,1,1
13822.0,39,1,8396.98,0,0
13823.0,18,2,14988.31,0,0
13824.0,32,1,5382.95,0,0
13827.0,57,3,23528.63,0,0
13831.0,15,5,29465.54,0,0
13833.0,158,1,5455.389999999999,0,0
13835.0,24,4,22202.53,0,0
13837.0,211,2,14830.41,1,1
13838.0,5,4,31132.06,0,0
13842.0,58,9,70602.92,0,0
13844.0,10,1,13945.23,0,0
13845.0,64,1,7747.0,0,0
13846.0,24,3,5044.32,0,0
13849.0,51,2,23251.29,0,0
13850.0,128,1,29391.19,0,0
13851.0,95,2,8780.54,0,0
13854.0,91,8,28448.079999999998,0,0
13858.0,56,1,1688.3999999999999,0,0
13859.0,325,1,2794.05,1,1
13860.0,0,3,19085.39,0,0
13862.0,107,6,36646.28,0,0
13863.0,247,1,5071.23,1,1
13865.0,57,4,13031.720000000001,0,0
13866.0,73,1,4665.6,0,0
13867.0,30,3,19414.910000000003,0,0
13868.0,38,1,1568.03,0,0
13869.0,122,4,89623.88,0,0
13870.0,1,7,33732.01,0,0
13871.0,22,10,80360.86,0,0
13873.0,119,3,9442.51,0,0
13874.0,357,1,6726.22,1,1
13875.0,53,5,39778.15,0,0
13876.0,63,1,837.1400000000001,0,0
13878.0,54,1,3027.23,0,0
13880.0,20,9,24713.71,0,0
13881.0,17,11,67529.94,0,0
13882.0,2,4,31295.280000000002,0,0
13883.0,10,3,13917.98,0,0
13884.0,6,4,11415.449999999999,0,0
13885.0,200,1,281.8,1,1
13887.0,203,1,1158.36,1,1
13888.0,119,2,1449.1599999999999,0,0
13889.0,92,1,2400.87,0,0
13890.0,0,6,43630.049999999996,0,0
13892.0,63,1,10388.86,0,0
13893.0,297,1,3579.2799999999997,1,1
13894.0,23,2,8946.36,0,0
13895.0,27,4,25979.120000000003,0,0
13897.0,49,1,2371.2,0,0
13899.0,274,1,7200.280000000001,1,1
13900.0,182,2,21307.079999999998,1,1
13901.0,107,3,25827.21,0,0
13904.0,36,2,7377.9,0,0
13908.0,79,4,29372.08,0,0
13911.0,143,7,31592.06,0,0
13914.0,11,1,5147.76,0,0
13918.0,49,2,10033.07,0,0
13919.0,121,1,1747.9999999999998,0,0
13923.0,53,1,3182.26,0,0
13924.0,1,5,35938.33,0,0
13925.0,92,2,9178.08,0,0
13926.0,22,1,157.64,0,0
13928.0,132,1,908.55,0,0
13929.0,168,1,4011.44,0,0
13931.0,95,2,9638.630000000001,0,0
13932.0,294,1,3961.3599999999997,1,1
13933.0,108,2,1733.46,0,0
13934.0,263,1,9447.73,1,1
13936.0,179,1,13809.89,0,0
13937.0,168,1,908.27,0,0
13939.0,22,2,6481.26,0,0
13940.0,63,3,24249.6,0,0
13941.0,21,4,15418.24,0,0
13946.0,201,1,248.94,1,1
13949.0,2,5,34146.07,0,0
13950.0,10,4,18448.4,0,0
13951.0,175,3,10930.87,0,0
13952.0,217,2,39092.44,1,1
13953.0,115,1,1872.2,0,0
13954.0,1,2,6281.94,0,0
13955.0,305,1,1245.76,1,1
13956.0,137,3,13954.21,0,0
13959.0,78,2,15825.560000000001,0,0
13960.0,20,1,2143.75,0,0
13962.0,21,2,1238.51,0,0
13963.0,367,1,1757.55,1,1
13969.0,7,15,155858.7,0,0
13971.0,18,7,48219.08,0,0
13972.0,201,1,619.1,1,1
13974.0,48,1,7582.91,0,0
13975.0,30,5,93241.89,0,0
13976.0,206,1,7405.58,1,1
13979.0,72,1,11271.79,0,0
13982.0,38,4,11901.76,0,0
13983.0,39,8,48962.64,0,0
13985.0,14,14,95572.29,0,0
13988.0,19,6,74888.22,0,0
13989.0,65,2,15884.119999999999,0,0
13991.0,11,4,18464.43,0,0
13993.0,42,8,18599.960000000003,0,0
13994.0,3,6,36520.57,0,0
13995.0,14,3,17659.1,0,0
13999.0,9,9,62765.55,0,0
14000.0,210,1,179.01,1,1
14001.0,45,3,18105.08,0,0
14002.0,133,2,918.3599999999999,0,0
14004.0,42,5,43033.840000000004,0,0
14005.0,9,4,13404.49,0,0
14006.0,115,2,13372.54,0,0
14009.0,197,2,5456.5,1,1
14013.0,109,3,12405.98,0,0
14014.0,76,1,29445.550000000003,0,0
14015.0,52,1,7110.24,0,0
14016.0,161,4,38534.03,0,0
14019.0,137,1,1758.54,0,0
14020.0,16,2,9802.380000000001,0,0
14021.0,154,2,9103.619999999999,0,0
14022.0,224,1,13495.890000000001,1,1
14023.0,6,2,16582.07,0,0
14024.0,121,2,7728.1900000000005,0,0
14029.0,62,2,5218.1,0,0
14030.0,17,7,76885.04,0,0
14031.0,6,14,91774.88,0,0
14032.0,22,5,22568.43,0,0
14034.0,21,2,18851.32,0,0
14035.0,28,3,13754.19,0,0
14036.0,284,1,5631.68,1,1
14037.0,175,2,7546.16,0,0
14038.0,77,3,31089.6,0,0
14040.0,60,6,51117.770000000004,0,0
14041.0,265,1,1889.1,1,1
14044.0,26,4,51230.799999999996,0,0
14047.0,8,3,15704.43,0,0
14048.0,304,1,13911.4,1,1
14049.0,16,4,105043.14,0,0
14050.0,31,2,37211.4,0,0
14051.0,0,16,85093.45,0,0
14052.0,19,1,21953.22,0,0
14053.0,159,1,6339.06,0,0
14056.0,0,20,302126.15,0,0
14057.0,23,12,60131.89,0,0
14059.0,266,1,1520.7600000000002,1,1
14060.0,21,10,49807.43,0,0
14062.0,9,6,29723.62,0,0
14064.0,28,5,38425.4,0,0
14066.0,266,1,2868.0,1,1
14067.0,63,2,20028.16,0,0
14068.0,319,1,16838.99,1,1
14071.0,3,8,94952.39,0,0
14073.0,31,1,1166.76,0,0
14075.0,260,1,8554.88,1,1
14076.0,128,1,4525.6,0,0
14077.0,77,3,7454.16,0,0
14078.0,101,4,12976.88,0,0
14079.0,124,1,4779.3,0,0
14081.0,301,2,54283.3,1,1
14082.0,364,1,13054.01,1,1
14083.0,3,4,43043.72,0,0
14085.0,7,13,99442.09,0,0
14087.0,2,1,27521.54,0,0
14088.0,9,11,146136.49,0,0
14089.0,56,1,2726.25,0,0
14092.0,7,9,68663.39,0,0
14093.0,11,1,56763.18,0,0
14096.0,3,16,1134637.78,0,0
14098.0,36,1,12350.28,0,0
14099.0,15,11,67881.67,0,0
14101.0,264,3,9239.92,1,1
14102.0,22,3,5772.400000000001,0,0
14104.0,165,1,970.0899999999999,0,0
14105.0,238,1,19859.47,1,1
14107.0,95,5,21801.94,0,0
14108.0,30,2,17005.08,0,0
14110.0,3,8,55849.94,0,0
14111.0,95,1,336.6,0,0
14112.0,39,5,30251.11,0,0
14113.0,3,1,3966.4399999999996,0,0
14114.0,330,1,2055.25,1,1
14116.0,30,3,8567.91,0,0
14121.0,3,4,28166.920000000002,0,0
14125.0,10,3,30341.260000000002,0,0
14126.0,10,1,1730.7,0,0
14127.0,122,3,6165.91,0,0
14128.0,60,2,16799.09,0,0
14129.0,17,1,3279.36,0,0
14130.0,318,1,28017.31,1,1
14132.0,14,7,38971.3,0,0
14133.0,129,1,932.27,0,0
14135.0,7,9,40166.71,0,0
14138.0,1,2,18728.22,0,0
14139.0,45,1,715.77,0,0
14140.0,3,2,28852.510000000002,0,0
14141.0,104,1,1303.6,0,0
14142.0,372,1,6860.0,1,1
14143.0,133,1,5788.66,0,0
14146.0,8,4,32725.66,0,0
14149.0,220,1,8145.0,1,1
14150.0,35,2,5217.01,0,0
14152.0,74,2,9239.44,0,0
14154.0,238,2,30364.9,1,1
14156.0,9,39,388639.59,0,0
14157.0,284,1,13386.5,1,1
14158.0,39,1,10298.15,0,0
14159.0,19,11,264731.53,0,0
14161.0,215,3,49590.51,1,1
14162.0,173,2,16916.440000000002,0,0
14163.0,151,3,5262.06,0,0
14164.0,80,1,6825.2,0,0
14165.0,275,1,14995.31,1,1
14167.0,164,3,15684.83,0,0
14171.0,97,1,19988.43,0,0
14173.0,10,2,7966.040000000001,0,0
14174.0,32,1,9495.34,0,0
14175.0,59,3,18875.21,0,0
14176.0,296,2,7383.500000000001,1,1
14177.0,85,3,11799.0,0,0
14178.0,8,7,81286.36,0,0
14179.0,40,2,23202.68,0,0
14180.0,10,15,55852.88,0,0
14184.0,66,1,1513.06,0,0
14188.0,153,2,12112.86,0,0
14189.0,1,14,77148.81,0,0
14191.0,1,10,58113.83,0,0
14193.0,67,2,8166.67,0,0
14194.0,18,17,129587.24,0,0
14195.0,251,1,8862.630000000001,1,1
14196.0,106,1,8493.86,0,0
14198.0,17,3,5623.05,0,0
14201.0,59,2,9192.78,0,0
14204.0,1,1,14533.21,0,0
14205.0,263,1,5278.959999999999,1,1
14206.0,238,1,7860.72,1,1
14208.0,94,1,8323.92,0,0
14209.0,120,5,11825.410000000002,0,0
14210.0,105,5,46032.2,0,0
14211.0,52,8,46941.729999999996,0,0
14212.0,89,1,9025.34,0,0
14214.0,50,4,19533.760000000002,0,0
14215.0,11,3,21048.420000000002,0,0
14216.0,7,3,13248.780000000002,0,0
14217.0,74,5,11330.94,0,0
14218.0,42,1,2275.02,0,0
14220.0,357,1,2932.02,1,1
14221.0,41,6,41743.58,0,0
14222.0,176,1,24213.72,0,0
14223.0,91,3,18142.35,0,0
14224.0,109,3,20179.45,0,0
14226.0,29,3,21164.83,0,0
14227.0,25,6,64009.78,0,0
14229.0,51,2,13694.58,0,0
14231.0,231,2,13722.72,1,1
14232.0,42,4,59450.64,0,0
14233.0,48,1,10007.56,0,0
14234.0,29,2,44958.9,0,0
14235.0,74,4,33328.44,0,0
14238.0,325,1,2408.9,1,1
14239.0,42,7,20194.98,0,0
14240.0,29,1,7892.699999999999,0,0
14241.0,183,1,1185.85,1,1
14242.0,234,1,247.78,1,1
14243.0,37,6,34131.65,0,0
14245.0,219,2,18352.11,1,1
14246.0,110,3,14760.24,0,0
14247.0,277,1,1202.4,1,1
14248.0,317,1,260.92,1,1
14250.0,6,2,19209.3,0,0
14251.0,10,2,15882.560000000001,0,0
14256.0,259,2,8609.71,1,1
14257.0,122,3,22037.870000000003,0,0
14258.0,8,6,29205.2,0,0
14261.0,78,1,5968.200000000001,0,0
14262.0,29,4,26354.07,0,0
14265.0,108,2,8491.67,0,0
14267.0,162,2,17359.8,0,0
14270.0,331,1,1049.72,1,1
14271.0,225,1,3928.1,1,1
14272.0,73,2,12912.98,0,0
14273.0,50,3,9391.68,0,0
14276.0,98,3,6696.67,0,0
14277.0,14,3,38503.67,0,0
14280.0,196,1,12286.4,1,1
14282.0,21,8,28603.73,0,0
14284.0,85,1,1135.68,0,0
14285.0,75,1,3018.0,0,0
14286.0,23,3,51454.3,0,0
14287.0,198,1,7200.27,1,1
14288.0,212,1,4106.17,1,1
14289.0,176,3,6346.57,0,0
14290.0,55,4,27366.55,0,0
14291.0,1,8,83939.98,0,0
14292.0,87,5,24124.38,0,0
14293.0,2,2,1622.48,0,0
14297.0,17,2,4374.26,0,0
14298.0,7,30,340300.93,0,0
14299.0,7,7,44704.61,0,0
14300.0,18,1,6314.530000000001,0,0
14301.0,116,1,3720.3700000000003,0,0
14304.0,222,1,6138.24,1,1
14305.0,70,2,20163.72,0,0
14306.0,85,1,3863.87,0,0
14307.0,88,5,49167.86,0,0
14309.0,7,7,30458.54,0,0
14311.0,242,1,936.2,1,1
14312.0,46,5,22956.480000000003,0,0
14314.0,106,1,6060.6,0,0
14315.0,44,3,35207.62,0,0
14317.0,64,1,214.72,0,0
14320.0,206,1,8493.32,1,1
14321.0,10,5,42945.17,0,0
14323.0,114,2,11869.150000000001,0,0
14326.0,241,1,9743.199999999999,1,1
14327.0,162,1,5635.84,0,0
14329.0,16,6,63930.71,0,0
14332.0,22,2,5506.2699999999995,0,0
14333.0,67,1,3993.96,0,0
14334.0,121,6,33560.71,0,0
14335.0,15,2,12887.39,0,0
14336.0,16,2,13771.98,0,0
14338.0,195,1,7885.11,1,1
14339.0,242,1,3266.35,1,1
14341.0,44,5,32342.24,0,0
14342.0,136,1,1688.67,0,0
14344.0,126,4,34761.3,0,0
14346.0,120,2,17860.23,0,0
14348.0,259,1,8183.21,1,1
14349.0,9,1,13591.99,0,0
14350.0,273,1,7337.4400000000005,1,1
14352.0,234,2,10293.3,1,1
14353.0,214,1,2300.2799999999997,1,1
14355.0,365,1,4776.24,1,1
14356.0,79,2,11305.18,0,0
14357.0,42,1,18591.57,0,0
14359.0,42,2,13484.42,0,0
14360.0,31,3,8834.58,0,0
14362.0,21,1,14917.35,0,0
14364.0,108,4,15897.39,0,0
14367.0,7,15,99894.15,0,0
14368.0,319,1,10392.54,1,1
14373.0,357,1,4074.4,1,1
14375.0,184,1,26433.94,1,1
14379.0,43,2,13470.39,0,0
14381.0,51,1,14716.2,0,0
14382.0,25,1,44640.04,0,0
14383.0,37,2,14474.85,0,0
14387.0,32,3,33546.8,0,0
14388.0,9,8,22528.32,0,0
14389.0,190,1,16262.28,1,1
14390.0,9,7,62403.29,0,0
14395.0,1,9,94966.46,0,0
14396.0,64,2,7969.4400000000005,0,0
14397.0,5,8,19818.16,0,0
14400.0,148,1,6919.52,0,0
14401.0,3,11,70599.42,0,0
14403.0,246,1,5020.26,1,1
14404.0,33,5,48097.45,0,0
14407.0,140,3,9055.529999999999,0,0
14408.0,10,5,13000.72,0,0
14409.0,122,2,22538.77,0,0
14410.0,91,7,59194.73,0,0
14411.0,310,1,6682.96,1,1
14412.0,72,1,10231.02,0,0
14413.0,361,1,5441.32,1,1
14414.0,98,6,39295.3,0,0
14415.0,0,11,216410.02,0,0
14418.0,3,3,29954.74,0,0
14419.0,10,6,38323.15,0,0
14420.0,98,1,12225.179999999998,0,0
14421.0,211,1,1133.36,1,1
14422.0,0,6,40133.96,0,0
14426.0,23,8,59214.41,0,0
14427.0,63,1,101.09,0,0
14428.0,6,5,38219.04,0,0
14431.0,302,1,5056.27,1,1
14432.0,9,5,91485.96,0,0
14434.0,37,2,3547.29,0,0
14436.0,98,1,872.8,0,0
14437.0,365,1,3669.62,1,1
14438.0,305,1,3466.7200000000003,1,1
14439.0,319,1,9797.5,1,1
14440.0,7,2,4427.88,0,0
14441.0,0,4,11271.26,0,0
14442.0,204,2,41481.69,1,1
14443.0,53,3,21114.760000000002,0,0
14446.0,0,4,59400.12,0,0
14447.0,18,4,7636.72,0,0
14448.0,363,1,7708.68,1,1
14449.0,18,4,71497.54,0,0
14450.0,180,2,30922.46,0,0
14451.0,59,2,29364.14,0,0
14452.0,10,2,38956.89,0,0
14453.0,189,1,1977.64,1,1
14456.0,4,8,236073.04,0,0
14457.0,310,1,3905.4,1,1
14459.0,154,1,15044.14,0,0
14460.0,109,2,731.16,0,0
14461.0,147,3,55711.02,0,0
14462.0,65,8,48033.11,0,0
14465.0,246,2,13060.529999999999,1,1
14466.0,28,7,36411.26,0,0
14467.0,24,3,37464.08,0,0
14470.0,287,1,7352.45,1,1
14472.0,103,8,65436.19,0,0
14473.0,73,1,12131.64,0,0
14474.0,45,1,70.8,0,0
14475.0,71,2,1712.08,0,0
14476.0,256,1,3971.56,1,1
14479.0,253,2,1828.7000000000003,1,1
14480.0,10,1,10831.050000000001,0,0
14481.0,164,1,10272.35,0,0
14482.0,17,6,61914.479999999996,0,0
14483.0,281,1,1839.4499999999998,1,1
14484.0,49,1,8725.45,0,0
14485.0,38,1,348.6,0,0
14487.0,26,4,21971.36,0,0
14488.0,67,1,6224.26,0,0
14489.0,206,1,8612.67,1,1
14491.0,174,1,10642.220000000001,0,0
14493.0,6,4,24618.13,0,0
14494.0,25,1,1174.06,0,0
14496.0,311,2,12095.26,1,1
14497.0,308,1,5969.860000000001,1,1
14498.0,42,4,52860.68,0,0
14499.0,25,3,82006.79,0,0
14501.0,319,1,908.82,1,1
14502.0,19,9,165113.37,0,0
14503.0,6,4,58136.45,0,0
14504.0,46,4,31739.2,0,0
14505.0,16,8,223190.51,0,0
14506.0,16,5,78865.77,0,0
14507.0,100,4,13046.27,0,0
14508.0,21,2,27578.41,0,0
14511.0,32,3,15470.539999999999,0,0
14512.0,231,1,7094.8,1,1
14513.0,206,2,2563.71,1,1
14514.0,60,3,19603.41,0,0
14515.0,17,4,25041.44,0,0
14517.0,32,2,6636.1,0,0
14518.0,63,1,3119.99,0,0
14522.0,91,2,2982.5,0,0
14523.0,107,1,1186.77,0,0
14524.0,71,6,49716.340000000004,0,0
14525.0,19,8,76133.11,0,0
14527.0,2,49,301462.81,0,0
14529.0,59,3,78106.96,0,0
14530.0,25,6,52419.57,0,0
14532.0,235,4,44484.47,1,1
14533.0,88,3,16102.470000000001,0,0
14534.0,2,18,121578.13,0,0
14535.0,59,3,87178.41,0,0
14536.0,259,1,2094.42,1,1
14538.0,64,2,8977.41,0,0
14539.0,15,2,22519.34,0,0
14540.0,9,2,32456.050000000003,0,0
14541.0,287,3,16153.34,1,1
14543.0,108,6,13887.539999999999,0,0
14544.0,23,2,25424.21,0,0
14546.0,4,5,102968.37,0,0
14547.0,3,7,97931.42,0,0
14549.0,310,1,8702.86,1,1
14550.0,10,2,7536.07,0,0
14551.0,17,1,2383.42,0,0
14552.0,151,1,15524.7,0,0
14553.0,32,4,21312.28,0,0
14554.0,9,3,50969.72,0,0
14560.0,28,5,19913.81,0,0
14561.0,75,2,13362.66,0,0
14562.0,10,15,81879.67,0,0
14565.0,112,3,26500.04,0,0
14567.0,56,2,3282.19,0,0
14570.0,280,1,175.17000000000002,1,1
14572.0,39,5,67447.12,0,0
14573.0,179,8,50136.39,0,0
14577.0,12,4,34220.85,0,0
14578.0,2,1,6145.650000000001,0,0
14581.0,16,1,19239.15,0,0
14583.0,5,5,98192.0,0,0
14584.0,168,4,35992.44,0,0
14585.0,49,1,12896.0,0,0
14586.0,276,1,4426.04,1,1
14587.0,18,9,98574.19,0,0
14591.0,14,3,31851.34,0,0
14592.0,34,3,20348.35,0,0
14593.0,21,3,31880.41,0,0
14594.0,6,2,9210.73,0,0
14595.0,19,4,38012.770000000004,0,0
14597.0,10,1,1331.4,0,0
14598.0,43,1,16128.83,0,0
14600.0,305,1,3566.78,1,1
14606.0,0,85,758087.74,0,0
14607.0,15,6,32476.38,0,0
14608.0,28,1,3234.42,0,0
14609.0,142,1,371.14,0,0
14616.0,284,1,2257.5,1,1
14619.0,245,1,4007.37,1,1
14620.0,205,2,7712.01,1,1
14621.0,0,5,32077.16,0,0
14622.0,184,1,10887.68,1,1
14623.0,31,4,13228.83,0,0
14624.0,58,1,2709.43,0,0
14625.0,360,1,16749.43,1,1
14626.0,23,4,31563.59,0,0
14628.0,90,2,6712.259999999999,0,0
14629.0,3,2,18614.670000000002,0,0
14631.0,234,2,5635.84,1,1
14633.0,265,1,354.42,1,1
14636.0,35,1,8791.12,0,0
14638.0,50,1,1854.6,0,0
14639.0,51,5,48755.159999999996,0,0
14640.0,23,5,26304.65,0,0
14641.0,21,1,450.08,0,0
14643.0,169,2,1883.74,0,0
14645.0,156,2,4727.7,0,0
14646.0,1,50,525018.7,0,0
14647.0,200,1,1309.11,1,1
14649.0,4,4,50831.87,0,0
14651.0,66,2,17589.41,0,0
14652.0,76,1,7517.700000000001,0,0
14653.0,0,5,57520.58,0,0
14655.0,7,3,6941.86,0,0
14656.0,168,2,13880.51,0,0
14657.0,17,4,55333.94,0,0
14658.0,4,2,14332.670000000002,0,0
14659.0,8,9,82937.66,0,0
14660.0,86,1,5707.339999999999,0,0
14661.0,26,1,6357.380000000001,0,0
14662.0,28,4,55109.45,0,0
14664.0,19,2,31813.6,0,0
14665.0,60,4,24510.92,0,0
14666.0,23,1,5434.03,0,0
14667.0,10,20,168050.36,0,0
14669.0,241,3,27323.679999999997,1,1
14670.0,279,2,38905.33,1,1
14672.0,234,2,13060.800000000001,1,1
14673.0,2,5,21572.32,0,0
14675.0,15,1,32336.72,0,0
14676.0,30,5,17493.14,0,0
14680.0,24,13,59954.39,0,0
14684.0,25,5,102476.63,0,0
14688.0,7,17,94136.83,0,0
14689.0,208,1,4719.41,1,1
14690.0,43,2,1856.6799999999998,0,0
14691.0,70,3,21139.0,0,0
14692.0,136,3,21111.49,0,0
14693.0,264,1,1560.32,1,1
14696.0,3,7,32294.68,0,0
14697.0,217,2,16030.75,1,1
14698.0,1,5,86139.91,0,0
14699.0,213,1,1415.12,1,1
14700.0,31,3,31929.75,0,0
14701.0,10,8,87235.01,0,0
14702.0,0,16,89933.37,0,0
14703.0,14,1,2865.3499999999995,0,0
14704.0,19,7,99348.73,0,0
14708.0,2,3,1900.72,0,0
14709.0,14,10,62434.82,0,0
14710.0,19,3,38563.32,0,0
14711.0,9,10,90067.32,0,0
14712.0,74,2,9554.82,0,0
