CustomerID,frequency,recency,T,monetary_value,predicted_purchases,predicted_purchases_30d,predicted_monetary,predicted_sales_next_30d
17523.0,2.0,8.0,19.0,13772.995,0.9638954100699227,0.9128117630651511,41137.40652350303,37550.70857664665
12553.0,9.0,321.0,329.0,46948.74222222222,0.7406134226777809,0.7483855509255555,50163.601145724955,37541.71427985319
13437.0,6.0,176.0,190.0,40989.20333333333,0.7906073313133687,0.7946890191449674,47215.61795103792,37521.73311783384
16011.0,15.0,358.0,366.0,30280.32,1.0914110639692776,1.0690531968294343,35082.49202286662,37505.05024978869
16633.0,5.0,217.0,234.0,62908.33,0.5767681234814086,0.6052111649286314,61955.36607990773,37496.079278800775
17432.0,1.0,19.0,37.0,85899.57,0.516989661999828,0.5579973889414055,66926.94722293176,37345.061800215175
15584.0,3.0,139.0,162.0,76757.09666666666,0.49682879160743293,0.5433902869514162,68722.47094201355,37343.12320519111
13700.0,7.0,301.0,327.0,61033.909999999996,0.5927541097468495,0.6136670393536255,60817.68749983448,37321.810228357426
13614.0,3.0,306.0,330.0,159550.59333333332,0.2876188917542511,0.33582092604008157,111124.11174283117,37317.80211085907
17596.0,6.0,345.0,368.0,81767.26166666667,0.4685190182688058,0.4981706149252163,74837.40290181301,37281.795023002356
14116.0,4.0,102.0,121.0,39753.5225,0.7619505072776301,0.7711212963172489,48310.73618254318,37253.43751112332
12704.0,6.0,162.0,169.0,35581.573333333334,0.8604493430189687,0.8550610105946933,43552.6580393037,37240.17979717212
12912.0,4.0,38.0,40.0,10432.415,1.3288717406470145,1.192065917546005,31208.40510500141,37202.476066640935
17593.0,4.0,349.0,352.0,122330.745,0.343867427361742,0.38549751286551515,96476.14053020746,37191.312225258895
15974.0,6.0,249.0,288.0,63047.77,0.5734053068219344,0.5977101330082818,62157.403060284836,37152.109650612234
17502.0,3.0,20.0,29.0,10491.976666666667,1.1717078879981637,1.0673661512815444,34785.628931639745,37129.00287267226
16076.0,8.0,205.0,208.0,31988.32125,0.9559293452614164,0.9394600382610998,39436.891429864794,37049.38353159962
17006.0,3.0,71.0,75.0,32783.62,0.7972931283882365,0.8016105271687135,46202.01175800354,37036.01900158831
16200.0,1.0,160.0,164.0,294932.6,0.23513098592983123,0.30536613606425234,121111.41179687995,36983.32385369974
18005.0,1.0,44.0,47.0,94853.95,0.4724720737791267,0.53360094795498,69248.05545109871,36950.828032745296
13384.0,5.0,148.0,178.0,45910.614,0.7074113878742889,0.722126349884947,51139.5474582247,36929.21474077582
13566.0,1.0,42.0,82.0,170342.23,0.3627615837908625,0.4155532941830202,88815.7382876738,36907.672620739846
16607.0,13.0,341.0,358.0,33690.835384615384,0.9712614429092157,0.9585769550076104,38484.03771830862,36889.9116924143
17883.0,3.0,243.0,246.0,115421.78666666667,0.3643709074568405,0.41573389749655043,88524.10226645814,36802.47005761786
16240.0,1.0,53.0,77.0,151973.86,0.37526282784276577,0.437515879896099,84054.38409620381,36775.127816975284
15298.0,10.0,364.0,366.0,45475.9,0.7466051098259855,0.7534063726519069,48768.08434435637,36742.18552706378
13015.0,3.0,196.0,249.0,117199.16333333333,0.3607945643283509,0.4102620321054029,89434.36321716028,36691.52359352488
15621.0,2.0,17.0,21.0,12784.87,0.9425890473659945,0.9008207198464829,40730.58687693056,36690.9565902463
14110.0,11.0,263.0,266.0,28886.37090909091,1.0590716529765303,1.0342500318923133,35362.13576473248,36573.29004245488
14221.0,6.0,297.0,339.0,73115.98333333334,0.5017310482671345,0.5297602588060335,68977.2967702443,36541.4305887452
17183.0,5.0,98.0,105.0,24662.026,1.004612639345886,0.9702405340006441,37618.85598562504,36499.33891998617
16626.0,16.0,266.0,266.0,19211.0275,1.5069201891178723,1.434392602204875,25436.042492169996,36485.2711801375
12444.0,4.0,150.0,171.0,55386.9875,0.6031788849882318,0.6336117462625777,57429.37859122988,36387.92885596385
12950.0,2.0,22.0,24.0,14014.779999999999,0.9121837648351414,0.8809944175372819,41236.951508445745,36329.5240751963
16458.0,17.0,358.0,360.0,24768.73294117647,1.2465995952028035,1.2108411274129152,29880.440204535567,36180.46590485404
12985.0,1.0,28.0,28.0,56748.08,0.5651200568384279,0.6093495820549438,59370.44824675175,36177.35782557285
14286.0,2.0,219.0,242.0,177312.665,0.2725721822118614,0.33343176213338793,108468.10936978126,36166.712842443216
13860.0,3.0,85.0,86.0,35731.43,0.7407056915038158,0.7566971621815204,47711.695317719415,36103.30444978762
17858.0,11.0,364.0,369.0,40264.08,0.8099732922163728,0.8113871254845095,44393.49472767014,36020.310077296
14004.0,6.0,245.0,288.0,60249.14333333333,0.5733719065792839,0.5974888800789242,60261.70063835317,36005.69602606103
15502.0,7.0,354.0,369.0,65895.19857142857,0.5359607985375832,0.560084858161378,64269.67547837637,35996.47207438422
16012.0,2.0,120.0,155.0,111699.43,0.37841580130779634,0.44172736338304375,81454.57052279677,35980.71267253321
17419.0,10.0,356.0,367.0,44319.534999999996,0.7448488574414632,0.751623405529786,47868.735572574435,35979.26204946321
15410.0,7.0,177.0,261.0,46216.81428571429,0.709748040431428,0.7144594372635515,50296.10756663829,35934.528708607446
14511.0,4.0,122.0,133.0,40649.7525,0.716756791452442,0.7336311016928667,48833.48663395861,35825.764598774935
16376.0,1.0,9.0,17.0,38381.71,0.6374168215700451,0.655126860916508,54609.61248497274,35776.22400314714
16121.0,1.0,158.0,215.0,383893.43,0.19284663924128118,0.24795952051493028,144171.3796000737,35748.66615761028
13379.0,2.0,110.0,136.0,95835.09,0.41353091737741376,0.47667670611143875,74923.08392757297,35714.08885830636
15518.0,6.0,268.0,332.0,69465.05666666667,0.5103150363992139,0.5369599645940699,66504.27290938816,35710.13202677943
12949.0,4.0,222.0,252.0,81129.4725,0.4509278114728116,0.49136365183085035,72444.38105076019,35596.53562772718
13467.0,1.0,26.0,36.0,69122.39,0.5219721069419574,0.568797952918044,62578.053101458456,35594.268501706225
16717.0,5.0,343.0,366.0,93487.702,0.4017200682222717,0.4370682278915695,81413.32979203074,35583.17977895479
16984.0,1.0,42.0,130.0,279079.04,0.275059677026027,0.3039013087372878,117001.933690999,35557.04077348796
14140.0,1.0,28.0,31.0,58080.41,0.5481348383616336,0.594261036788261,59715.807961844665,35486.7779520545
15411.0,3.0,156.0,182.0,79264.26333333332,0.4572228163858756,0.5059793969775119,70006.48459897729,35421.838861906006
16873.0,5.0,360.0,364.0,92265.524,0.40361687335832064,0.4392494818515443,80635.6455683732,35419.165534672706
16164.0,2.0,25.0,42.0,25148.695,0.7639615404664064,0.7728513641613249,45820.881036863655,35412.73041641386
16706.0,2.0,77.0,114.0,78549.51999999999,0.46318111576796894,0.521710925037246,67806.46459479247,35375.373367254455
13673.0,1.0,14.0,32.0,64021.07,0.5425992173453303,0.5771052742889183,61255.71522585874,35350.996337183075
13507.0,3.0,142.0,145.0,61335.869999999995,0.5364046798813157,0.5809237090473491,60824.68500285233,35334.50161349365
17656.0,4.0,55.0,128.0,39527.619999999995,0.7328755053223714,0.7332157601721602,48178.97242340671,35325.58188974169
14262.0,7.0,232.0,240.0,40214.01714285714,0.7597850114150312,0.7671782912246794,46033.53741259391,35315.93057122115
13654.0,4.0,230.0,273.0,87380.34,0.4231867251030783,0.46388517113417904,76090.36903081332,35297.19385952168
18123.0,1.0,7.0,31.0,64632.2,0.5479687504783521,0.574037581171453,61414.1291943836,35254.018172495074
12952.0,2.0,73.0,78.0,50513.835,0.5768838638399901,0.626535127395557,56263.92952775425,35251.32825444615
13971.0,7.0,267.0,285.0,48307.677142857145,0.6631315084278815,0.6792843185842458,51780.82367463841,35173.90152555773
14146.0,3.0,349.0,357.0,159430.24333333332,0.26940633410740483,0.3166729703792904,111062.4760144729,35170.484177181825
12364.0,3.0,105.0,112.0,45407.06666666667,0.6342214052055575,0.6673115206694921,52666.95010193239,35145.26256154476
15801.0,2.0,63.0,109.0,74146.735,0.4761062798056983,0.5316287478628711,65993.79976227171,35084.201134329545
18172.0,13.0,275.0,289.0,24790.343846153843,1.1585013047097887,1.1247695349379505,31187.542446434745,35078.797613334
15874.0,5.0,221.0,284.0,70335.206,0.49477794172804124,0.5260184491445081,66681.16240111529,35075.52163338775
17894.0,7.0,295.0,366.0,63353.16714285714,0.5392616070748444,0.5612182939086426,62464.585777658285,35056.26825984745
15187.0,13.0,211.0,212.0,17354.343846153846,1.4762229490896546,1.395218423558217,25091.616327388914,35008.28537682718
15505.0,4.0,103.0,155.0,46751.854999999996,0.6458174733370748,0.6680167661799831,52392.70339356072,34999.20429239346
16550.0,4.0,260.0,368.0,119392.60250000001,0.33093592168064073,0.36882807063998385,94762.38924069711,34951.029192881484
16016.0,6.0,363.0,366.0,74339.65000000001,0.4707284125184894,0.5006430903871578,69806.17040718424,34947.97688074528
13435.0,6.0,184.0,189.0,35938.676666666666,0.7937467018555778,0.7978007913505781,43794.54870015635,34939.32560982617
13448.0,4.0,357.0,373.0,119427.4625,0.3275083384961164,0.3685138515713562,94782.72228102866,34928.74605020007
14662.0,3.0,288.0,316.0,139053.71666666667,0.2980721887573692,0.34676427059650583,100626.89593543834,34893.812171442776
15676.0,2.0,265.0,283.0,196589.39,0.24082467155216483,0.2988091045796378,116404.50451368991,34782.72576277209
12628.0,2.0,60.0,64.0,38452.445,0.637652357517365,0.6772782355555118,51298.150484644575,34743.1208475012
15687.0,7.0,322.0,330.0,55390.63285714285,0.5883806047390573,0.6099688484299673,56810.41153370141,34652.58130204438
12630.0,1.0,34.0,43.0,73402.87,0.48933087322210533,0.543695989459827,63687.61706328542,34626.701975561526
17019.0,3.0,357.0,368.0,161137.35333333333,0.2626208157750737,0.30932992626133815,111936.7507817159,34625.38686524197
15955.0,9.0,348.0,372.0,47807.112222222226,0.6683072298752105,0.6810931105153535,50815.09868864188,34609.81362699176
16657.0,3.0,245.0,254.0,108640.56,0.3553331252293484,0.40642386159846805,85051.18290823165,34566.830191081135
15838.0,14.0,356.0,367.0,29151.920000000002,1.0200729289263795,1.0036925954512308,34430.24644285397,34557.38341425361
13777.0,23.0,373.0,373.0,17506.35260869565,1.6172303287876353,1.5516933857198487,22234.586240026976,34501.26040286742
16085.0,4.0,297.0,320.0,99704.765,0.37212037196943326,0.4138352585187094,83278.92412513685,34463.75509448599
13381.0,5.0,267.0,298.0,71422.412,0.4761237447117094,0.5097207154409633,67372.96257593909,34341.39468558492
12539.0,3.0,311.0,333.0,143496.48666666666,0.28547513262101143,0.33358842556920204,102902.2043266165,34326.984328916325
15060.0,1.0,1.0,9.0,17170.39,0.7028619574679253,0.6988568932266889,49111.32344851435,34321.78692747977
15399.0,2.0,78.0,79.0,47283.69,0.5730049157582497,0.6236451783307462,54934.050770230824,34259.35588903086
14044.0,3.0,283.0,309.0,132273.88,0.30359584647380344,0.3526090575499025,97154.68844810856,34257.62313024196
18210.0,5.0,266.0,267.0,62790.284,0.5201713991044317,0.5525904412716522,61880.252216079476,34194.43587808449
16170.0,5.0,198.0,248.0,58208.768,0.5510564695227317,0.5796907187497298,58964.987243518524,34181.4558362639
17314.0,7.0,288.0,312.0,51093.55857142858,0.6161018568887068,0.6355677281511238,53759.07060644843,34167.53037285629
14227.0,5.0,258.0,284.0,67174.09,0.49502866706826687,0.5280174514657316,64669.712315815574,34146.73668401898
13040.0,1.0,25.0,33.0,53920.38,0.5373489615846414,0.5822427864763337,58637.46642815709,34141.24184504265
13394.0,7.0,308.0,309.0,50331.71428571428,0.6211003943368825,0.6407555421164184,53218.08702212405,34099.784200259826
16395.0,4.0,270.0,330.0,101896.9425,0.36268278544297194,0.40325372262442055,84557.5710993597,34098.155321895916
15738.0,14.0,354.0,372.0,29018.464285714286,1.0084362786221346,0.9929977497048705,34319.41468629857,34079.10155468277
17585.0,3.0,229.0,338.0,146497.86000000002,0.28173940485839355,0.32620332169857336,104439.31966915996,34068.45299201913
16358.0,3.0,183.0,184.0,74490.81999999999,0.453697221101108,0.5037219900612482,67561.82604786013,34032.37746899998
18075.0,9.0,337.0,360.0,45043.497777777775,0.6870067282432536,0.6985308002305325,48717.53234764055,34030.6968560542
15351.0,6.0,357.0,369.0,72245.68,0.46748169185391625,0.49735181105063475,68387.78043479814,34012.78645298002
17400.0,4.0,227.0,353.0,110736.77,0.3425076239987598,0.3786220672003047,89713.64020668651,33967.56391112002
13880.0,9.0,346.0,367.0,45789.91444444444,0.6759897791448194,0.6883320802997912,49284.058000127916,33923.79816884362
16719.0,6.0,354.0,368.0,71655.755,0.468546130240829,0.4983567111909981,67988.18363806284,33882.36759771463
16759.0,1.0,23.0,30.0,47156.8,0.5536523671212363,0.5954637633517209,56884.24608349163,33872.507248301314
16762.0,2.0,125.0,144.0,91523.365,0.39802200615828087,0.46230932925646206,73147.90928811167,33816.960879499435
18204.0,2.0,121.0,192.0,127488.94,0.3246319443178475,0.38410939014983875,87955.24895695492,33784.4370373332
16811.0,1.0,13.0,17.0,25409.89,0.6374507777716305,0.6590046345524418,51247.12416793675,33772.09233415477
12678.0,8.0,311.0,353.0,49697.49375,0.6271875241693566,0.6434469537835876,52484.9611327763,33771.288360334904
13956.0,4.0,266.0,271.0,80690.9525,0.42580272419633686,0.4675906330831807,72188.60236899916,33754.71428311031
14733.0,11.0,351.0,367.0,36492.89636363636,0.8136207113664871,0.8144984918088984,41400.01749398256,33720.251809710804
13047.0,7.0,342.0,373.0,60904.898571428566,0.531044645008974,0.5550456272238681,60726.0768303629,33705.74340315358
12936.0,2.0,61.0,78.0,44862.39,0.5768037265485343,0.6248808395314585,53937.180525832664,33704.31064894215
12615.0,3.0,166.0,168.0,66022.71666666666,0.4843341662905258,0.5327621091090682,63224.99416781746,33683.88124125497
17001.0,10.0,358.0,358.0,39242.792,0.7606039592979156,0.7663501653798398,43920.36063758199,33658.375638153164
14401.0,12.0,355.0,359.0,32301.391666666663,0.8990034032684893,0.8928517893292305,37684.449670787384,33646.628318449846
17564.0,2.0,56.0,80.0,46227.825,0.5689992761077037,0.6170773812416609,54499.34197718516,33630.31122667514
17091.0,6.0,365.0,367.0,70612.2,0.4696508351099927,0.49960686588710457,67281.31202689679,33614.20543453026
12721.0,5.0,323.0,354.0,83244.43000000001,0.41309396822439726,0.44819351249316913,74895.43220834571,33567.646831152495
16929.0,6.0,152.0,155.0,26309.925,0.9142812004380554,0.900596773629386,37272.332617502005,33567.342500963634
14419.0,5.0,354.0,364.0,85343.548,0.4036052045339733,0.4391550911028032,76231.12222419902,33477.285425237045
13363.0,1.0,26.0,43.0,67804.29,0.4892845574970302,0.5375254941082305,62236.38201361688,33453.641993378
17459.0,1.0,17.0,60.0,107400.79,0.4245975158706042,0.4609160891763499,72500.38264309798,33416.59283164564
15568.0,2.0,71.0,73.0,39763.66499999999,0.5972257112405115,0.6440723411106921,51837.99114951871,33387.41631814586
12526.0,2.0,94.0,94.0,54196.63,0.5202503649369831,0.5776922063056721,57780.16822255385,33379.15286120002
15696.0,7.0,293.0,326.0,51821.25,0.5942104545303175,0.6148148353683799,54275.80233849995,33369.56847923157
15769.0,21.0,364.0,371.0,18250.550476190478,1.4881228300277365,1.4329001936054373,23286.008355618156,33366.525881063084
17015.0,2.0,157.0,185.0,117661.885,0.3337390008166073,0.39749642901984733,83909.36504353481,33353.672966127895
14539.0,1.0,29.0,44.0,67879.18000000001,0.4849643730161436,0.535749045626168,62255.7946133957,33353.48254882548
16869.0,3.0,153.0,175.0,67948.61,0.4703599730494876,0.518657769925403,64211.316048501685,33303.69798569113
18035.0,1.0,8.0,43.0,75823.32,0.48912676176306263,0.5177732119109104,64315.03363605391,33300.60153989787
12610.0,4.0,104.0,126.0,32478.807500000003,0.7423737411430689,0.7544543048568791,44067.56138347533,33246.96139030773
12877.0,11.0,355.0,358.0,34722.17181818182,0.8308526802373654,0.8305402338636901,39994.457827558814,33217.00635735219
15764.0,3.0,188.0,276.0,113458.14,0.33241073523821135,0.3793016561777391,87518.44549422467,33195.891322060605
15251.0,9.0,232.0,241.0,27550.005555555555,0.950877566358816,0.9364093203237982,35440.07950118234,33186.42075792353
14498.0,4.0,319.0,361.0,107668.80249999999,0.3365966676031938,0.3773594002931262,87924.164965339,33179.010162594226
16775.0,10.0,357.0,367.0,39411.256,0.7448542518500504,0.7516482132954163,44051.381458420976,33111.142166416954
14623.0,4.0,203.0,235.0,66994.38500000001,0.47613336669536294,0.515474982330328,64199.70795186643,33093.34332210056
17768.0,2.0,158.0,166.0,102394.67,0.3607784227032278,0.4261235147919138,77623.71999817522,33077.29239684579
16019.0,8.0,318.0,364.0,49698.4875,0.611225215890826,0.6283380763469805,52485.69332504939,32978.759579599086
16059.0,5.0,302.0,367.0,84720.338,0.40064592169850194,0.43486933380899184,75834.56739746705,32978.127803829586
12901.0,22.0,262.0,270.0,11838.957272727273,2.0200085472546596,1.8936582408912972,17408.96025061729,32966.62104393045
15113.0,2.0,45.0,54.0,25331.895,0.6894854729515721,0.7179373217072386,45896.30606836481,32950.67105497751
13756.0,11.0,365.0,367.0,35183.637272727276,0.8137043682990427,0.8148609558871522,40360.75829593036,32888.40608535212
17284.0,5.0,276.0,336.0,76525.25,0.43132096670140146,0.46519577931927186,70619.95001024097,32852.10268050207
16369.0,2.0,178.0,196.0,121690.235,0.31990543344832983,0.38379599464241826,85567.87173375135,32840.60644148997
15906.0,4.0,236.0,255.0,72365.675,0.4467936219449119,0.4877306513979768,67332.6585027107,32840.20139188461
12723.0,2.0,62.0,65.0,32201.57,0.6328973871080872,0.673522284734157,48724.610944334694,32817.11128601121
14388.0,7.0,362.0,372.0,58356.25571428571,0.5323309726950863,0.5566925863535515,58916.292371945456,32798.26317890033
16258.0,4.0,174.0,219.0,61101.917499999996,0.5024934167947124,0.5396649485565558,60762.76649088461,32791.53525245726
14360.0,2.0,63.0,94.0,52504.035,0.520061902079831,0.5736109177201688,57083.3121570861,32743.611072933025
17295.0,1.0,36.0,64.0,98571.72,0.41193601460742907,0.4660598790316148,70211.75662721948,32722.882800279087
16005.0,2.0,258.0,270.0,170842.43000000002,0.25006807006865595,0.30921659006210916,105804.25741183988,32716.431690942765
15755.0,5.0,284.0,294.0,65235.56,0.4814478461826149,0.515384187404756,63436.206068700296,32694.017516757754
13632.0,4.0,219.0,243.0,68009.3325,0.463960752874011,0.5041430678120955,64791.70360453144,32664.288223960484
13680.0,3.0,338.0,339.0,136074.21666666667,0.28130164954293835,0.3295000409939952,99100.98274355233,32653.777876545704
15218.0,8.0,308.0,318.0,41992.71,0.6841373202117172,0.6973335613159933,46808.097608189826,32640.85740354564
16892.0,3.0,182.0,183.0,68570.44,0.4554982020392585,0.5054462257648891,64529.77840799504,32616.332945765727
16070.0,1.0,10.0,32.0,47417.240000000005,0.5425617834804497,0.5726291647456523,56951.75599785129,32612.236467847775
12395.0,10.0,352.0,371.0,39032.994,0.7380289345121056,0.7451419452631275,43757.192802493315,32605.31976410359
13827.0,2.0,86.0,143.0,86179.215,0.3997010966867904,0.45923692535259397,70947.67630723346,32581.79272824497
13136.0,3.0,156.0,212.0,81827.40666666666,0.40826234519953547,0.4568285707597017,71319.16599687224,32580.63267012506
14910.0,3.0,52.0,54.0,12798.919999999998,0.9335292510883395,0.9050134192331862,35967.100744113915,32550.70882433501
15654.0,1.0,17.0,26.0,32984.36,0.5769701401919647,0.6111399348715035,53210.53923866234,32519.085484793686
13090.0,12.0,364.0,372.0,31975.372499999998,0.8724746783834945,0.8686274118186085,37421.13821043526,32505.026431036815
14732.0,7.0,331.0,339.0,51908.94571428571,0.5753998054932394,0.5977203663108528,54338.07483004944,32478.97399204368
12948.0,6.0,248.0,264.0,46503.78666666666,0.6148862892036177,0.6371133425449379,50951.02471516892,32461.57766237101
15527.0,7.0,336.0,354.0,54433.614285714284,0.5549561999930995,0.5781463701474268,56130.83521247061,32451.838631433246
12524.0,7.0,324.0,333.0,50810.34714285714,0.5839853740653131,0.6058088473757297,53557.96293047951,32445.88779070585
16079.0,2.0,24.0,40.0,14437.68,0.7780021680066133,0.783434982905927,41411.06311227674,32442.875521482787
16628.0,4.0,205.0,234.0,64480.2375,0.4777196101266846,0.517118705592943,62733.26324397898,32440.54388634776
17126.0,2.0,210.0,362.0,238131.54,0.19647669789181627,0.24228127374353642,133507.76855504158,32346.432220172734
13634.0,4.0,294.0,327.0,93123.7125,0.3655179031729551,0.40695060403843075,79440.34678989521,32328.29711117027
16672.0,17.0,264.0,266.0,14802.461176470588,1.5964586493099546,1.514305637720658,21348.448337185557,32328.075673588297
17191.0,4.0,340.0,368.0,105834.38,0.33123501432184427,0.3721527163849638,86854.18829644642,32323.022103933665
17071.0,7.0,281.0,309.0,46424.02857142857,0.6209653246942505,0.6399704222038597,50443.249875258254,32282.187920003817
18198.0,16.0,332.0,336.0,20708.811875,1.246383617364924,1.2086530242037306,26706.845303163354,32279.309342609584
12656.0,4.0,216.0,233.0,63511.020000000004,0.479353087241205,0.5191273555627549,62167.94085391758,32273.078736275987
12572.0,1.0,43.0,51.0,67605.25,0.45669107697777644,0.5174622725081696,62184.78789077037,32178.28165739654
14852.0,4.0,194.0,252.0,69354.8775,0.4507668968502544,0.4897510694622677,65576.52921419611,32116.175314276188
18241.0,16.0,208.0,217.0,12172.98625,1.764963620843693,1.6493222609408815,19464.58040879287,32103.365768095846
17211.0,7.0,343.0,369.0,56018.90857142857,0.535917264513999,0.55982330615391,57256.54843363178,32053.550243077218
16743.0,5.0,329.0,358.0,78851.95,0.4092302690100033,0.4444104221752164,72100.45275467262,32042.192647728305
15416.0,3.0,218.0,282.0,109135.96,0.3268460776425674,0.37531840283158585,85304.89574436535,32016.497224490147
16851.0,2.0,47.0,51.0,20043.68,0.7067789917674859,0.7322100738957663,43719.102012907,32011.566915527183
13813.0,3.0,95.0,134.0,46031.74333333334,0.5652146267505878,0.6039046808115849,52986.8703457082,31999.019023329744
13124.0,2.0,270.0,359.0,226539.36,0.19798472684811239,0.2482123878998839,128735.16734506865,31953.663293410646
15948.0,1.0,35.0,43.0,54071.130000000005,0.4893359641488392,0.544383031514783,58676.54306611484,31942.514393139314
12827.0,2.0,39.0,44.0,15000.375,0.7505840939648204,0.7654722169903455,41642.72953203952,31876.352496419626
17490.0,5.0,176.0,176.0,34242.212,0.713445473712741,0.7290089746166609,43714.82524043475,31868.499924075866
15297.0,2.0,53.0,63.0,27521.595,0.6424408115262804,0.6803219638092087,46797.824580799715,31837.587920808524
14282.0,14.0,364.0,367.0,25852.23214285714,1.0201356761932905,1.0039307499696266,31689.935147462675,31814.500359081034
16466.0,6.0,259.0,292.0,50591.34166666667,0.567096716301172,0.5920542521189505,53719.80699169464,31805.040152442136
16332.0,6.0,277.0,305.0,53108.75666666666,0.5474164216476036,0.5737009622740447,55425.02540090504,31797.39040656259
15747.0,2.0,160.0,172.0,98707.16500000001,0.3517849221591752,0.41682349820537473,76105.54215545874,31722.578314054925
16243.0,1.0,21.0,54.0,78341.41,0.4453995857054097,0.48806182656603125,64967.75994633614,31708.28358731226
15136.0,2.0,94.0,96.0,48509.634999999995,0.5139329252864289,0.571886518759425,55438.78297680113,31704.69260086207
14112.0,4.0,253.0,275.0,74500.2975,0.420805528347176,0.4622758222776232,68577.73496241026,31701.828819685114
18229.0,19.0,362.0,373.0,18929.661052631578,1.3455849727136429,1.302324929840521,24337.075378916976,31694.779985371522
16362.0,2.0,59.0,91.0,46136.91,0.5298034357076531,0.581911330634265,54461.91148188534,31692.003379309455
12708.0,9.0,339.0,368.0,41645.25222222222,0.6743892243361158,0.6866249545453609,46138.2849022815,31679.697773829943
13013.0,11.0,370.0,371.0,33675.32090909091,0.8063105657781087,0.8080917877140429,39163.49209753924,31647.696342225274
17097.0,6.0,363.0,365.0,64222.375,0.4718154956892211,0.5017144340180147,62953.04385433374,31584.45076708831
16316.0,6.0,294.0,358.0,63060.79666666667,0.4792710079137062,0.5072909840505299,62166.22691801615,31536.366427948953
13911.0,8.0,251.0,308.0,38633.92375,0.7017623470631223,0.7113218159302479,44333.35311591156,31535.281244687125
17503.0,1.0,36.0,38.0,42320.61,0.51225050347231,0.5667404648969123,55630.633839876915,31528.131284921747
15743.0,3.0,168.0,184.0,64843.04666666667,0.45364924725066347,0.5030876920941816,62620.84111694579,31503.77443452069
13297.0,2.0,60.0,67.0,28774.190000000002,0.6235577006349018,0.665348786409821,47313.52882388479,31479.99898373783
17500.0,2.0,12.0,29.0,4261.030000000001,0.8653513665525843,0.8450781208908791,37221.24790034328,31454.86223283568
15296.0,5.0,276.0,326.0,69238.062,0.4422915622097874,0.4762981905269674,65983.03857636919,31427.601879395734
13362.0,3.0,278.0,287.0,107187.33666666667,0.32238854543367934,0.372584292913906,84306.93298203939,31411.439012853207
14836.0,2.0,20.0,30.0,4542.080000000001,0.8567406212635327,0.8411810782728653,37336.95862689022,31407.143117196872
13373.0,2.0,216.0,276.0,165808.81,0.24565152197564866,0.30249982376632106,103731.87232960823,31378.873098657008
17774.0,3.0,209.0,305.0,116311.29666666668,0.30662666016877277,0.3526279109100983,88979.65354798676,31376.70934413089
16205.0,3.0,149.0,179.0,62418.916666666664,0.462734099923124,0.5109630326427169,61379.35363721878,31362.580676123085
14334.0,7.0,342.0,358.0,52339.11571428571,0.5497650755515335,0.5732452992807854,54643.53739350573,31324.15094690098
13318.0,2.0,36.0,37.0,8572.060000000001,0.8002313064548496,0.8028340374551985,38996.13640226695,31307.425632985618
17612.0,5.0,244.0,297.0,61976.066000000006,0.47730023340605676,0.5099739495925785,61362.157066913,31293.101594933774
16279.0,2.0,155.0,176.0,98941.52,0.34601900213523,0.41045660402152495,76202.02814485531,31277.625691889978
16674.0,1.0,44.0,98.0,149123.89,0.3279389792654242,0.3752879795252197,83315.62956300005,31267.35428156995
13510.0,3.0,182.0,183.0,63291.07666666666,0.4554982020392585,0.5054462257648891,61826.01933597203,31249.728127434115
16407.0,8.0,300.0,312.0,38400.7425,0.6949017254670277,0.7072101949796492,44161.54581077564,31231.495423441353
12719.0,1.0,60.0,65.0,79806.18,0.408957430807182,0.47771066109315147,65347.45007556587,31217.17357635028
14550.0,1.0,34.0,44.0,50928.16,0.4849922685519214,0.5394945166530999,57861.83858318225,31216.144639093596
13285.0,3.0,267.0,290.0,107369.84333333334,0.3196705376728382,0.3694445122167984,84400.40146006382,31181.265148315237
13901.0,4.0,246.0,318.0,85958.065,0.37386448810284933,0.41387661721758773,75260.78856788877,31148.680581605902
15407.0,3.0,272.0,305.0,113223.0,0.3068302545350254,0.3558165114279142,87398.02152109492,31097.659123337762
17159.0,2.0,150.0,171.0,94611.17,0.3532292434811438,0.41775741861020516,74419.1854310943,31089.166800768144
15203.0,5.0,286.0,311.0,64392.174,0.4598592008480681,0.49416305611742234,62899.55102610124,31082.634363471938
14126.0,1.0,3.0,10.0,376.48,0.6939665626590683,0.6942259849117008,44758.092662675976,31072.2309615154
12828.0,5.0,128.0,130.0,21692.956,0.878412530316169,0.8691599173629827,35729.606712659166,31054.742017786713
13066.0,1.0,8.0,32.0,37633.05,0.5425409755628969,0.5701892261006738,54415.54869874751,31027.15960038237
12508.0,1.0,3.0,29.0,34334.21,0.5591322081007856,0.5791435842380079,53560.44039784825,31019.185425376032
15932.0,7.0,285.0,289.0,40242.45428571429,0.6557936684017103,0.6728768540648997,46053.73055147973,30988.489331432243
12843.0,7.0,199.0,264.0,36546.7,0.7042056702140984,0.7133186497667201,43429.38534372727,30978.99051358612
15674.0,4.0,181.0,254.0,66208.5625,0.4478442877121082,0.48572280223020403,63741.35566885046,30960.629893426147
14788.0,1.0,19.0,26.0,22564.3,0.5769846667329123,0.6129041844955784,50509.50499575626,30957.486968699333
12380.0,3.0,164.0,185.0,62796.206666666665,0.45184355924937564,0.5011220106958884,61572.577932626285,30855.374057326968
14299.0,8.0,357.0,365.0,45105.4225,0.6100481810395989,0.628262462105653,49101.53563671002,30848.651672287895
